
2023-11-30,1000,thu,intraday,buy,100,AA,atLimit,26.62,Pday,buysigcnt,6,15min,R3R2R1_P_P3_S1S2S3=,27.64,27.24,26.85,26.53,-1.00,26.14,25.82,25.43,p-S1=,0.48,
2023-11-30,1300,thu,intraday,buy,100,AA,atLimit,26.72,Pday,buysigcnt,7,15min,R3R2R1_P_P3_S1S2S3=,27.64,27.24,26.85,26.53,-1.00,26.14,25.82,25.43,p-S1=,0.58,
2023-11-30,1545,thu,intraday,sell,100,AA,atLimit,27.00,P3day,sellsigcnt,8,15min,R3R2R1_P_P3_S1S2S3=,27.64,27.24,26.85,26.53,-1.00,26.14,25.82,25.43,p3-R1=,0.15,
2023-12-01,1300,fri,intraday,sell,100,AA,atLimit,27.88,P3day,sellsigcnt,11,15min,R3R2R1_P_P3_S1S2S3=,28.06,27.66,27.25,26.85,8.18,26.44,26.04,25.63,p3-R1=,0.62,
2023-12-04,1215,mon,intraday,buy,100,AA,atLimit,27.44,Pday,buysigcnt,10,15min,R3R2R1_P_P3_S1S2S3=,29.53,28.94,28.34,27.43,17.46,26.83,25.92,25.32,p-S1=,0.61,
2023-12-05,1045,tue,intraday,buy,100,AA,atLimit,26.14,Pday,buysigcnt,7,15min,R3R2R1_P_P3_S1S2S3=,29.09,28.33,27.58,27.17,26.94,26.42,26.01,25.26,p-S1=,-0.27,
2023-12-05,1515,tue,intraday,buy,100,AA,atLimit,25.22,Pday,buysigcnt,12,15min,R3R2R1_P_P3_S1S2S3=,29.09,28.33,27.58,27.17,26.94,26.42,26.01,25.26,p-S1=,-1.19,
2023-12-06,1130,wed,intraday,sell,100,AA,atLimit,25.81,P3day,sellsigcnt,8,15min,R3R2R1_P_P3_S1S2S3=,27.93,27.04,26.14,25.64,27.15,24.74,24.24,23.34,p3-R1=,-0.34,
2023-12-06,1345,wed,intraday,buy,100,AA,atLimit,25.47,Pday,buysigcnt,9,15min,R3R2R1_P_P3_S1S2S3=,27.93,27.04,26.14,25.64,27.15,24.74,24.24,23.34,p-S1=,0.73,
2023-12-07,1215,thu,intraday,buy,100,AA,atLimit,24.41,Pday,buysigcnt,16,15min,R3R2R1_P_P3_S1S2S3=,26.88,26.30,25.71,25.38,26.75,24.79,24.46,23.87,p-S1=,-0.39,
2023-12-07,1415,thu,intraday,sell,100,AA,atLimit,24.77,P3day,sellsigcnt,6,15min,R3R2R1_P_P3_S1S2S3=,26.88,26.30,25.71,25.38,26.75,24.79,24.46,23.87,p3-R1=,-0.94,
2023-12-08,1100,fri,intraday,sell,100,AA,atLimit,25.49,P3day,sellsigcnt,8,15min,R3R2R1_P_P3_S1S2S3=,26.31,25.85,25.39,24.83,26.06,24.37,23.81,23.35,p3-R1=,0.10,
2023-12-08,1300,fri,intraday,buy,100,AA,atLimit,25.02,Pday,buysigcnt,8,15min,R3R2R1_P_P3_S1S2S3=,26.31,25.85,25.39,24.83,26.06,24.37,23.81,23.35,p-S1=,0.65,
2023-12-08,1430,fri,intraday,sell,100,AA,atLimit,25.11,P3day,sellsigcnt,6,15min,R3R2R1_P_P3_S1S2S3=,26.31,25.85,25.39,24.83,26.06,24.37,23.81,23.35,p3-R1=,-0.28,
2023-12-12,1115,tue,intraday,buy,100,AA,atLimit,24.32,Pday,buysigcnt,7,15min,R3R2R1_P_P3_S1S2S3=,25.97,25.63,25.28,24.98,25.14,24.63,24.33,23.98,p-S1=,-0.31,
2023-12-12,1430,tue,intraday,buy,100,AA,atLimit,23.90,Pday,buysigcnt,12,15min,R3R2R1_P_P3_S1S2S3=,25.97,25.63,25.28,24.98,25.14,24.63,24.33,23.98,p-S1=,-0.73,
2023-12-13,945,wed,intraday,sell,100,AA,atLimit,24.16,P3day,sellsigcnt,7,15min,R3R2R1_P_P3_S1S2S3=,25.70,25.15,24.60,24.20,25.01,23.65,23.25,22.70,p3-R1=,-0.44,
2023-11-30,1000,thu,intraday,buy,100,NVDA,atLimit,466.97,Pday,buysigcnt,15,15min,R3R2R1_P_P3_S1S2S3=,492.40,488.72,485.03,481.82,-1.00,478.13,474.92,471.23,p-S1=,-11.16,
2023-12-01,945,fri,intraday,sell,100,NVDA,atLimit,469.59,P3day,sellsigcnt,6,15min,R3R2R1_P_P3_S1S2S3=,497.98,487.92,477.87,471.04,159.94,460.99,454.16,444.11,p3-R1=,-8.27,
2023-12-01,1215,fri,intraday,buy,100,NVDA,atLimit,467.95,Pday,buysigcnt,6,15min,R3R2R1_P_P3_S1S2S3=,497.98,487.92,477.87,471.04,159.94,460.99,454.16,444.11,p-S1=,6.96,
2023-12-04,845,mon,intraday,buy,100,NVDA,atLimit,453.08,Pday,buysigcnt,9,15min,R3R2R1_P_P3_S1S2S3=,482.13,477.29,472.44,467.16,317.29,462.31,457.03,452.18,p-S1=,-9.24,
2023-12-04,1030,mon,intraday,sell,100,NVDA,atLimit,456.24,P3day,sellsigcnt,7,15min,R3R2R1_P_P3_S1S2S3=,482.13,477.29,472.44,467.16,317.29,462.31,457.03,452.18,p3-R1=,-16.21,
2023-12-04,1200,mon,intraday,buy,100,NVDA,atLimit,452.85,Pday,buysigcnt,6,15min,R3R2R1_P_P3_S1S2S3=,482.13,477.29,472.44,467.16,317.29,462.31,457.03,452.18,p-S1=,-9.46,
2023-12-05,830,tue,intraday,sell,100,NVDA,atLimit,463.39,P3day,sellsigcnt,8,15min,R3R2R1_P_P3_S1S2S3=,471.44,466.00,460.56,455.33,473.34,449.89,444.66,439.22,p3-R1=,2.83,
2023-12-05,1200,tue,intraday,sell,100,NVDA,atLimit,462.95,P3day,sellsigcnt,10,15min,R3R2R1_P_P3_S1S2S3=,471.44,466.00,460.56,455.33,473.34,449.89,444.66,439.22,p3-R1=,2.39,
2023-12-06,930,wed,intraday,buy,100,NVDA,atLimit,463.92,Pday,buysigcnt,7,15min,R3R2R1_P_P3_S1S2S3=,479.29,474.75,470.22,461.46,464.51,456.93,448.17,443.64,p-S1=,6.99,
2023-12-07,700,thu,intraday,buy,100,NVDA,atLimit,459.55,Pday,buysigcnt,14,15min,R3R2R1_P_P3_S1S2S3=,493.62,480.75,467.87,461.00,461.32,448.12,441.25,428.37,p-S1=,11.42,
2023-12-07,830,thu,intraday,sell,100,NVDA,atLimit,462.56,P3day,sellsigcnt,6,15min,R3R2R1_P_P3_S1S2S3=,493.62,480.75,467.87,461.00,461.32,448.12,441.25,428.37,p3-R1=,-5.31,
2023-12-07,1045,thu,intraday,sell,100,NVDA,atLimit,463.78,P3day,sellsigcnt,7,15min,R3R2R1_P_P3_S1S2S3=,493.62,480.75,467.87,461.00,461.32,448.12,441.25,428.37,p3-R1=,-4.09,
2023-12-08,845,fri,intraday,sell,100,NVDA,atLimit,475.79,P3day,sellsigcnt,11,15min,R3R2R1_P_P3_S1S2S3=,476.54,473.02,469.50,462.77,459.26,459.25,452.52,449.00,p3-R1=,6.29,
2023-12-11,930,mon,intraday,buy,100,NVDA,atLimit,460.64,Pday,buysigcnt,14,15min,R3R2R1_P_P3_S1S2S3=,489.32,484.57,479.83,472.66,461.74,467.92,460.75,456.01,p-S1=,-7.28,
2023-12-11,1200,mon,intraday,sell,100,NVDA,atLimit,468.05,P3day,sellsigcnt,10,15min,R3R2R1_P_P3_S1S2S3=,489.32,484.57,479.83,472.66,461.74,467.92,460.75,456.01,p3-R1=,-11.78,
2023-12-12,700,tue,intraday,buy,100,NVDA,atLimit,466.98,Pday,buysigcnt,6,15min,R3R2R1_P_P3_S1S2S3=,492.32,483.67,475.03,466.66,465.48,458.02,449.65,441.01,p-S1=,8.97,
2023-12-13,815,wed,intraday,sell,100,NVDA,atLimit,483.92,P3day,sellsigcnt,17,15min,R3R2R1_P_P3_S1S2S3=,492.86,487.43,482.01,471.23,467.37,465.81,455.03,449.61,p3-R1=,1.92,
2023-11-30,1300,thu,intraday,buy,100,NVDA,atLimit,466.97,Pday,buysigcnt,15,15min,R3R2R1_P_P3_S1S2S3=,492.40,488.72,485.03,481.82,-1.00,478.13,474.92,471.23,p-S1=,-11.16,
2023-12-01,1245,fri,intraday,sell,100,NVDA,atLimit,469.59,P3day,sellsigcnt,6,15min,R3R2R1_P_P3_S1S2S3=,497.98,487.92,477.87,471.04,159.94,460.99,454.16,444.11,p3-R1=,-8.27,
